player_id,name,position,goals,assists,goal_conversion_percentage,big_chances_created,shots,shots_on_target,passes,pass_accuracy,key_passes,cross_accuracy,tackles,interceptions,ground_duels_won_percentage,aerial_duels_won,total_duels_won,successful_dribbles
pl_25916205,Nico Paz,M,0.37447988904299584,0.18723994452149792,9.9,0.4056865464632455,3.776005547850208,1.4979195561719834,43.502080443828014,82.8,1.5915395284327323,22.2,2.8398058252427183,0.8737864077669903,52.4,0.90499306518724,8.08252427184466,2.1532593619972262
pl_72000763,Samuele Ricci,M,0.06896551724137931,0.27586206896551724,5.6,0.3448275862068966,1.2413793103448276,0.41379310344827586,44.62068965517241,90.1,1.3793103448275863,42.9,1.103448275862069,0.6206896551724138,60.2,0.20689655172413793,4.068965517241379,0.3448275862068966
pl_83492769,Álex Valle,D,0.044444444444444446,0.17777777777777778,9.1,0.13333333333333333,0.4888888888888889,0.08888888888888889,45.022222222222226,84.5,0.6222222222222222,23.9,2.2666666666666666,1.0222222222222221,50.5,0.8,4.933333333333334,0.2222222222222222
pl_3860382,Adrien Rabiot,M,0.21176470588235294,0.1411764705882353,13.0,0.21176470588235294,1.6235294117647059,0.4235294117647059,46.55294117647059,85.6,0.9529411764705883,26.7,2.011764705882353,0.7058823529411765,56.2,1.5529411764705883,7.658823529411765,0.7058823529411765
pl_29856969,Alexis Saelemaekers,D,0.09649749821300929,0.09649749821300929,7.0,0.19299499642601858,1.3831308077198,0.3538241601143674,42.65189421015011,83.9,1.6726233023588277,25.6,2.3802716225875624,0.9006433166547534,58.3,0.32165832737669764,6.658327376697641,1.6082916368834883
pl_30842560,Christian Pulišić,M,0.4466501240694789,0.22332506203473945,14.8,0.5024813895781638,3.0148883374689825,1.3957816377171215,37.29528535980149,85.9,2.1215880893300247,37.8,0.8374689826302729,0.1674937965260546,47.0,0.5583126550868486,4.913151364764268,1.6749379652605458
pl_74597396,Davide Bartesaghi,D,0.07371007371007371,0.0,9.1,0.14742014742014742,0.8108108108108109,0.257985257985258,39.17690417690418,85.8,1.6216216216216217,29.3,1.805896805896806,0.44226044226044225,48.1,0.9213759213759214,4.606879606879607,0.44226044226044225
pl_45765074,Fikayo Tomori,D,0.0,0.07023019898556379,0.0,0.07023019898556379,0.3160358954350371,0.07023019898556379,55.16582130316036,90.2,0.14046039797112758,23.5,2.282481467030823,1.018337885290675,53.8,0.5618415918845103,3.757315645727663,0.10534529847834569
pl_57524974,Filippo Terracciano,D,0.0597609561752988,0.0,14.3,0.0298804780876494,0.4183266932270916,0.1195219123505976,46.31474103585657,86.2,0.3286852589641434,10.7,0.9860557768924302,1.6733067729083664,60.9,1.2848605577689243,4.452191235059761,0.149402390438247
pl_84786333,Koni De Winter,D,0.04986149584487534,0.04986149584487534,14.3,0.0,0.3490304709141274,0.04986149584487534,62.97506925207756,91.4,0.2493074792243767,20.0,1.445983379501385,0.6481994459833794,59.4,2.0941828254847645,6.1828254847645425,0.14958448753462603
